season,event_type,start_datetime,start_datetime_est,event_id,opp_team_id,team_id,team_abbr,team_location,team_name,is_home,at_home_venue,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,foulouts,points,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,team_tech_fouls,coach_tech_fouls,points_in_paint,pls_min,effective_fg_pct,bench_points,points_in_paint_att,points_in_paint_made,points_in_paint_pct,true_shooting_att,true_shooting_pct,biggest_lead,fouls_drawn,offensive_fouls,efficiency,efficiency_game_score,defensive_rating,offensive_rating,coach_ejections,points_against,possessions,opponent_possessions,team_defensive_rebounds,team_offensive_rebounds,time_leading,defensive_points_per_possession,offensive_points_per_possession,team_fouls,total_rebounds,total_fouls,second_chance_att,second_chance_made,second_chance_pct,fast_break_att,fast_break_made,fast_break_pct,most_unanswered_points,most_unanswered_own_score,most_unanswered_opp_score,defensive3seconds,jumpshots,dunks,layups,tipshots,hooks,bonus,rank
2023,reg,"2023-08-27 20:00:00","2023-08-27 15:00:00",164549,1791,1789,ATL,Atlanta,Dream,0,0,200,26,69,37.7,4,16,25,22,53,41.5,2,24,27,88.9,12,25,37,15,13,7,2,1.15,14,0,0,80,16,15,1,20,11,0,0,1,0,28,-3,40.6,23,35,14,40,80.88,49.5,12,18,1,84,57.1,100.33849129594,96.525096525097,0,83,82.88,82.72,4,7,932,1,0.97,1,48,15,12,5,41.7,12,6,50,12,66,54,NULL,43,NULL,26,NULL,NULL,1,NULL
2023,reg,"2023-08-27 22:00:00","2023-08-27 17:00:00",164550,1795,1792,PHO,Phoenix,Mercury,1,1,200,32,62,51.6,2,15,13.3,30,47,63.8,3,8,10,80,4,26,30,16,13,3,4,1.23,20,0,0,74,10,6,1,6,6,0,0,0,0,44,-3,53.2,24,31,22,71,66.4,55.7,12,15,3,74,49.2,97.715736040609,96.858638743456,0,77,76.4,78.8,1,5,1651,1.01,0.97,0,36,20,5,3,60,5,5,100,7,29,21,NULL,44,NULL,14,NULL,NULL,1,NULL
2023,reg,"2023-08-27 22:00:00","2023-08-27 17:00:00",164550,1792,1795,DAL,Dallas,Wings,0,0,200,26,72,36.1,6,16,37.5,20,56,35.7,4,19,20,95,14,20,34,10,11,6,3,0.91,15,0,0,77,5,17,1,20,9,0,0,0,0,30,3,40.3,16,40,15,37.5,80.8,47.6,5,20,3,73,50.5,96.858638743456,97.715736040609,0,74,78.8,76.4,3,6,493,0.94,0.98,0,43,15,18,6,33.3,3,2,66.7,7,37,42,NULL,40,NULL,28,NULL,NULL,1,NULL
2023,reg,"2023-08-27 22:00:00","2023-08-27 17:00:00",164551,1787,1797,SEA,Seattle,Storm,1,1,200,31,72,43.1,8,26,30.8,23,46,50,4,15,17,88.2,9,35,44,17,14,9,4,1.21,20,0,0,85,2,10,0,11,3,0,0,0,0,34,-5,48.6,24,33,17,51.5,79.48,53.5,14,15,1,93,64.7,103.30578512397,100.61553030303,0,90,84.48,87.12,0,3,1894,1.07,1.01,0,47,20,9,4,44.4,3,0,0,15,57,46,NULL,53,NULL,18,NULL,NULL,1,NULL
2023,reg,"2023-08-27 22:00:00","2023-08-27 17:00:00",164551,1797,1787,CHI,Chicago,Sky,0,0,200,31,73,42.5,10,22,45.5,21,51,41.2,4,18,23,78.3,6,27,33,24,10,10,4,2.4,15,0,0,90,19,12,0,17,10,0,1,0,0,32,5,49.3,23,33,16,48.5,83.12,54.1,5,20,0,104,75.2,100.61553030303,103.30578512397,0,85,87.12,84.48,4,6,453,0.98,1.03,0,43,15,7,4,57.1,10,6,60,11,44,40,NULL,49,NULL,20,NULL,NULL,1,NULL
2023,reg,"2023-08-28 23:00:00","2023-08-28 18:00:00",164552,1794,1786,NYL,"New York",Liberty,1,1,200,34,75,45.3,10,33,30.3,24,42,57.1,6,16,19,84.2,12,31,43,24,13,8,3,1.85,15,0,0,94,17,9,0,15,6,1,0,0,0,44,9,52,11,37,22,59.5,83.36,56.4,19,23,3,117,79.5,101.43198090692,111.42721669038,0,85,84.36,83.8,1,5,1796,1.01,1.11,0,49,15,11,3,27.3,14,8,57.1,11,38,26,NULL,47,NULL,28,NULL,NULL,1,NULL
2023,reg,"2023-08-28 23:00:00","2023-08-28 18:00:00",164552,1786,1794,LVA,"Las Vegas",Aces,0,0,200,31,69,44.9,9,23,39.1,22,46,47.8,3,14,20,70,5,26,31,21,11,5,6,1.91,23,0,1,85,13,8,0,12,8,0,0,0,0,36,-9,51.4,13,33,18,54.5,77.8,54.6,9,15,1,82,61.7,111.42721669038,101.43198090692,0,94,83.8,84.36,1,7,520,1.12,1.01,0,39,23,4,4,100,7,4,57.1,6,16,7,NULL,48,NULL,21,NULL,NULL,0,NULL
2023,reg,"2023-08-29 23:00:00","2023-08-29 18:00:00",164553,1792,1789,ATL,Atlanta,Dream,1,1,200,39,75,52,7,19,36.8,32,56,57.1,5,9,9,100,10,22,32,27,10,11,4,2.7,18,0,0,94,18,13,0,19,5,0,0,0,0,52,18,56.7,21,42,26,61.9,78.96,59.5,30,12,4,111,86.2,97.636176772867,119.04761904762,0,76,78.96,77.84,2,3,2319,0.96,1.19,0,37,18,8,5,62.5,10,9,90,16,21,2,NULL,44,NULL,31,NULL,NULL,1,NULL
2023,reg,"2023-08-29 23:00:00","2023-08-29 18:00:00",164553,1789,1792,PHO,Phoenix,Mercury,0,0,200,32,58,55.2,4,8,50,28,50,56,4,8,11,72.7,1,22,23,22,16,4,5,1.38,12,0,0,76,4,2,0,10,5,0,0,1,1,40,-18,58.6,40,30,20,66.7,62.84,60.5,0,18,2,87,56.4,119.04761904762,97.636176772867,0,94,77.84,78.96,1,4,0,1.21,0.98,2,28,14,3,1,33.3,4,2,50,5,42,66,NULL,41,NULL,17,NULL,NULL,1,NULL
2023,reg,"2023-08-29 23:00:00","2023-08-29 18:00:00",164554,1796,1788,WAS,Washington,Mystics,1,1,200,29,64,45.3,12,25,48,17,39,43.6,2,13,15,86.7,8,24,32,21,14,8,2,1.5,15,0,0,83,5,12,1,14,8,0,0,0,0,22,11,54.7,20,24,11,45.8,70.6,58.8,14,20,3,98,65.9,93.409444732745,106.9587628866,0,72,77.6,77.08,4,4,2220,0.93,1.07,0,40,15,9,5,55.6,6,2,33.3,10,52,40,NULL,47,NULL,17,NULL,NULL,1,NULL
2023,reg,"2023-08-29 23:00:00","2023-08-29 18:00:00",164554,1788,1796,MIN,Minnesota,Lynx,0,0,200,28,67,41.8,9,26,34.6,19,41,46.3,2,7,7,100,9,25,34,19,14,7,2,1.36,20,0,0,72,4,10,2,19,2,0,0,0,0,30,-11,48.5,13,26,15,57.7,70.08,51.4,2,15,4,74,49.8,106.9587628866,93.409444732745,0,83,77.08,77.6,0,2,117,1.08,0.93,0,36,20,10,4,40,6,2,33.3,6,35,36,NULL,51,NULL,15,NULL,NULL,1,NULL
2023,reg,"2023-08-30 02:30:00","2023-08-29 21:30:00",164555,1787,1793,LAS,"Los Angeles",Sparks,1,1,200,29,79,36.7,7,23,30.4,22,56,39.3,6,10,12,83.3,14,27,41,23,9,10,1,2.56,15,0,0,75,15,7,3,12,5,0,0,0,0,34,-1,41.1,18,41,17,41.5,84.28,44.5,11,15,1,83,60.2,97.786927431807,91.152163344677,0,76,82.28,77.72,1,4,1441,0.92,0.91,0,46,15,15,3,20,11,7,63.6,9,72,72,NULL,51,NULL,24,NULL,NULL,1,NULL
2023,reg,"2023-08-30 02:30:00","2023-08-29 21:30:00",164555,1793,1787,CHI,Chicago,Sky,0,0,200,30,65,46.2,9,22,40.9,21,43,48.8,1,7,13,53.8,8,31,39,20,14,7,6,1.43,15,0,0,76,9,15,1,5,8,0,1,1,1,34,1,53.1,13,33,17,51.5,70.72,53.7,10,15,1,91,60.2,91.152163344677,97.786927431807,0,75,77.72,82.28,3,5,764,0.97,0.98,2,47,17,9,7,77.8,12,4,33.3,13,61,52,NULL,44,NULL,20,NULL,NULL,1,NULL
2023,reg,"2023-08-31 23:00:00","2023-08-31 18:00:00",164556,1792,1790,CON,Connecticut,Sun,1,1,200,24,55,43.6,12,18,66.7,12,37,32.4,3,24,30,80,6,24,30,18,11,8,4,1.64,16,0,0,84,8,12,1,20,9,0,0,0,0,20,10,54.5,24,23,10,43.5,68.2,61.6,12,23,2,100,70.1,101.59253157606,113.20754716981,0,74,74.2,72.84,2,7,1016,1,1.13,0,39,16,8,4,50,8,3,37.5,10,41,41,NULL,37,NULL,18,NULL,NULL,1,NULL
2023,reg,"2023-08-31 23:00:00","2023-08-31 18:00:00",164556,1790,1792,PHO,Phoenix,Mercury,0,0,200,30,58,51.7,7,11,63.6,23,47,48.9,4,7,11,63.6,5,20,25,18,10,5,3,1.8,23,0,0,74,4,5,5,16,5,0,0,0,0,40,-10,57.8,23,37,20,54.1,62.84,58.9,10,16,1,72,53.8,113.20754716981,101.59253157606,0,84,72.84,74.2,4,1,1106,1.15,1.02,0,30,23,4,2,50,2,2,100,9,35,28,NULL,33,NULL,21,NULL,NULL,1,NULL
2023,reg,"2023-09-01 02:00:00","2023-08-31 21:00:00",164557,1788,1794,LVA,"Las Vegas",Aces,1,1,200,29,62,46.8,10,28,35.7,19,34,55.9,0,16,19,84.2,4,29,33,19,10,7,5,1.9,17,0,0,84,11,7,2,14,6,0,0,1,0,26,9,54.8,18,21,13,61.9,70.36,59.7,13,21,3,106,69.5,93.190854870775,107.19754977029,0,75,78.36,80.48,3,3,2155,0.96,1.07,1,39,18,3,2,66.7,7,4,57.1,8,72,66,NULL,47,NULL,14,NULL,NULL,1,NULL
2023,reg,"2023-09-01 02:00:00","2023-08-31 21:00:00",164557,1794,1788,WAS,Washington,Mystics,0,0,200,28,71,39.4,6,21,28.6,22,50,44,5,13,17,76.5,10,27,37,16,10,6,0,1.6,21,0,0,75,10,8,2,10,7,0,1,1,0,32,-9,43.7,15,31,16,51.6,78.48,47.8,2,17,1,67,48.8,107.19754977029,93.190854870775,0,84,80.48,78.36,2,5,91,1.04,0.93,1,44,22,9,4,44.4,5,4,80,7,66,64,NULL,52,NULL,18,NULL,NULL,1,NULL
2023,reg,"2023-09-01 02:00:00","2023-08-31 21:00:00",164558,1797,1793,LAS,"Los Angeles",Sparks,1,1,200,20,66,30.3,6,21,28.6,14,45,31.1,6,15,16,93.8,4,22,26,17,13,12,1,1.31,18,0,0,61,9,3,0,20,8,0,0,0,0,26,-11,34.8,24,35,13,37.1,73.04,41.8,3,19,0,52,36.2,87.463556851312,74.35397367138,0,72,82.04,82.32,4,4,144,0.88,0.74,0,34,18,6,1,16.7,9,3,33.3,8,18,22,NULL,43,NULL,23,NULL,NULL,1,NULL
2023,reg,"2023-09-01 02:00:00","2023-08-31 21:00:00",164558,1793,1797,SEA,Seattle,Storm,0,0,200,21,54,38.9,5,23,21.7,16,31,51.6,1,25,28,89.3,6,39,45,14,20,9,6,0.7,19,0,0,72,6,6,2,15,4,0,0,0,0,26,11,43.5,15,22,13,59.1,66.32,54.3,13,18,3,88,52.7,74.35397367138,87.463556851312,0,61,82.32,82.04,0,4,2221,0.74,0.87,0,49,19,2,1,50,4,3,75,8,70,59,NULL,41,NULL,13,NULL,NULL,1,NULL
2023,reg,"2023-09-01 23:00:00","2023-09-01 18:00:00",164559,1795,1791,IND,Indiana,Fever,1,1,200,35,71,49.3,10,23,43.5,25,48,52.1,4,20,23,87,12,17,29,27,12,4,5,2.25,15,0,0,100,4,19,0,12,8,0,0,0,0,32,-10,56.3,4,32,16,50,81.12,61.6,8,19,1,114,85,131.07721639657,123.2741617357,0,110,81.12,83.92,3,5,694,1.36,1.23,0,37,15,14,7,50,4,1,25,10,14,6,NULL,46,NULL,23,NULL,NULL,1,NULL
2023,reg,"2023-09-01 23:00:00","2023-09-01 18:00:00",164559,1791,1795,DAL,Dallas,Wings,0,0,200,40,79,50.6,14,24,58.3,26,55,47.3,5,16,18,88.9,14,21,35,25,10,7,4,2.5,19,0,0,110,12,19,1,21,8,0,1,0,0,34,10,59.5,24,36,17,47.2,86.92,63.3,15,15,1,120,95.7,123.2741617357,131.07721639657,0,100,83.92,81.12,1,7,1461,1.19,1.31,0,43,19,15,7,46.7,9,6,66.7,12,90,77,NULL,58,NULL,21,NULL,NULL,1,NULL
2023,reg,"2023-09-02 00:00:00","2023-09-01 19:00:00",164560,1790,1786,NYL,"New York",Liberty,1,1,200,34,62,54.8,8,25,32,26,37,70.3,3,13,18,72.2,8,32,40,21,15,8,5,1.4,16,0,0,89,15,10,1,17,5,0,0,0,0,42,31,61.3,15,30,21,70,69.92,63.6,31,19,2,115,77.2,72.355289421158,114.21971252567,0,58,77.92,80.16,2,3,2263,0.74,1.14,0,45,16,6,5,83.3,8,5,62.5,10,89,58,NULL,36,NULL,26,NULL,NULL,1,NULL
2023,reg,"2023-09-02 00:00:00","2023-09-01 19:00:00",164560,1786,1790,CON,Connecticut,Sun,0,0,200,21,63,33.3,6,20,30,15,43,34.9,5,10,14,71.4,6,21,27,14,13,6,3,1.08,19,0,0,58,2,4,4,13,7,0,0,0,0,28,-31,38.1,23,35,14,40,69.16,41.9,3,16,2,41,28.5,114.21971252567,72.355289421158,0,89,80.16,77.92,1,6,106,1.11,0.72,0,34,19,7,2,28.6,5,1,20,5,37,49,NULL,36,NULL,25,NULL,NULL,0,NULL
2023,reg,"2023-09-02 00:00:00","2023-09-01 19:00:00",164561,1789,1796,MIN,Minnesota,Lynx,1,1,225,36,83,43.4,8,25,32,28,58,48.3,6,11,15,73.3,14,36,50,23,13,3,5,1.77,19,0,0,91,4,15,0,18,5,0,0,1,0,44,6,48.2,24,42,22,52.4,89.6,50.8,9,17,1,100,68.3,88.726513569937,102.70880361174,0,85,88.6,95.8,2,3,1341,0.96,1.03,1,55,20,12,6,50,2,2,100,11,11,2,NULL,53,NULL,30,NULL,NULL,1,NULL
2023,reg,"2023-09-02 00:00:00","2023-09-01 19:00:00",164561,1796,1789,ATL,Atlanta,Dream,0,0,225,32,88,36.4,5,19,26.3,27,69,39.1,5,16,20,80,13,32,45,20,10,8,6,2,17,0,0,85,12,20,2,8,11,0,0,0,0,46,-6,39.2,32,48,23,47.9,96.8,43.9,7,19,3,91,62.7,102.70880361174,88.726513569937,0,91,95.8,88.6,2,9,1015,0.95,0.89,0,56,17,14,7,50,11,5,45.5,9,43,43,NULL,61,NULL,27,NULL,NULL,1,NULL
2023,reg,"2023-09-03 01:00:00","2023-09-02 20:00:00",164562,1797,1794,LVA,"Las Vegas",Aces,1,1,200,35,75,46.7,10,30,33.3,25,45,55.6,2,23,25,92,9,29,38,26,8,10,3,3.25,15,0,0,103,23,16,0,20,6,0,0,0,0,44,26,53.3,20,37,22,59.5,86,59.9,28,18,0,131,95,92.237661715381,121.17647058824,0,77,85,83.48,3,3,2206,0.91,1.21,0,44,15,11,6,54.5,15,9,60,13,82,67,NULL,45,NULL,29,NULL,NULL,1,NULL
2023,reg,"2023-09-03 01:00:00","2023-09-02 20:00:00",164562,1794,1797,SEA,Seattle,Storm,0,0,200,27,68,39.7,9,22,40.9,18,46,39.1,3,14,17,82.4,9,29,38,20,16,5,2,1.25,18,0,0,77,5,12,1,8,4,0,0,0,0,26,-26,46.3,17,32,13,40.6,75.48,51,5,15,1,76,51.2,121.17647058824,92.237661715381,0,103,83.48,85,1,3,128,1.23,0.92,0,42,18,8,5,62.5,4,1,25,6,23,25,NULL,44,NULL,22,NULL,NULL,1,NULL
2023,reg,"2023-09-03 19:00:00","2023-09-03 14:00:00",164563,1786,1787,CHI,Chicago,Sky,1,1,200,27,72,37.5,8,23,34.8,19,49,38.8,5,7,8,87.5,7,24,31,15,15,7,3,1,10,0,0,69,11,9,2,10,8,0,0,0,0,32,-17,43.1,23,30,16,53.3,75.52,45.7,2,9,0,58,41.7,106.3829787234,80.682881197381,0,86,85.52,80.84,2,6,183,1.01,0.81,0,39,10,7,3,42.9,10,5,50,8,51,49,NULL,55,NULL,17,NULL,NULL,0,NULL
2023,reg,"2023-09-03 19:00:00","2023-09-03 14:00:00",164563,1787,1786,NYL,"New York",Liberty,0,0,200,34,72,47.2,10,27,37,24,45,53.3,3,8,11,72.7,10,30,40,23,14,12,5,1.64,9,0,0,86,21,16,0,20,8,0,0,0,0,42,17,54.2,14,32,21,65.6,76.84,56,21,10,1,109,78,80.682881197381,106.3829787234,0,69,80.84,85.52,3,5,1826,0.85,1.06,0,48,9,12,7,58.3,13,7,53.8,22,82,61,NULL,53,NULL,18,NULL,NULL,1,NULL
2023,reg,"2023-09-03 20:00:00","2023-09-03 15:00:00",164564,1791,1795,DAL,Dallas,Wings,1,1,225,32,83,38.6,7,29,24.1,25,54,46.3,4,13,19,68.4,10,29,39,16,10,8,6,1.6,18,0,0,84,17,10,2,15,13,0,2,0,0,38,-13,42.8,2,42,19,45.2,91.36,46,5,25,0,87,58.2,102.66723116003,89.974293059126,0,97,93.36,94.48,2,11,728,1.04,0.9,0,52,18,12,4,33.3,9,7,77.8,9,32,30,NULL,55,NULL,27,NULL,NULL,1,NULL
2023,reg,"2023-09-03 20:00:00","2023-09-03 15:00:00",164564,1795,1791,IND,Indiana,Fever,0,0,225,36,81,44.4,13,29,44.8,23,52,44.2,6,12,17,70.6,10,31,41,23,15,6,4,1.53,25,0,1,97,17,12,1,18,14,0,1,0,0,36,13,52.5,13,37,18,48.6,88.48,54.8,13,18,3,92,68.9,89.974293059126,102.66723116003,0,84,94.48,93.36,5,9,1746,0.89,1.03,0,55,25,13,5,38.5,10,6,60,11,15,8,NULL,52,NULL,25,NULL,NULL,1,NULL
2023,reg,"2023-09-03 23:00:00","2023-09-03 18:00:00",164565,1792,1796,MIN,Minnesota,Lynx,1,1,200,31,72,43.1,9,21,42.9,22,51,43.1,1,15,22,68.2,10,31,41,28,12,6,5,2.33,23,0,0,86,6,15,0,11,8,0,0,0,0,36,13,49.3,21,34,18,52.9,81.68,52.6,18,21,4,103,69.4,90.48091224591,102.7724665392,0,73,83.68,80.68,1,7,1459,0.87,1.03,0,49,23,13,5,38.5,8,3,37.5,9,15,11,NULL,49,NULL,22,NULL,NULL,1,NULL
2023,reg,"2023-09-03 23:00:00","2023-09-03 18:00:00",164565,1796,1792,PHO,Phoenix,Mercury,0,0,200,25,68,36.8,7,14,50,18,54,33.3,5,16,22,72.7,9,28,37,13,12,5,1,1.08,21,0,0,73,5,6,0,11,11,0,0,1,0,30,-13,41.9,10,39,15,38.5,77.68,47,8,23,3,65,42.1,102.7724665392,90.48091224591,0,86,80.68,83.68,3,8,838,1.07,0.9,1,48,22,5,1,20,3,2,66.7,14,26,18,NULL,47,NULL,16,NULL,NULL,0,NULL
2023,reg,"2023-09-03 23:30:00","2023-09-03 18:30:00",164566,1788,1793,LAS,"Los Angeles",Sparks,1,0,200,23,58,39.7,5,20,25,18,38,47.4,7,21,24,87.5,2,29,31,16,11,8,4,1.45,11,0,0,72,10,2,2,19,11,0,0,0,0,30,8,44,14,30,15,50,68.56,52.5,8,21,0,85,56.1,83.030617540218,90.497737556561,0,64,79.56,77.08,4,7,1693,0.8,0.9,0,42,11,4,1,25,5,3,60,8,27,21,NULL,32,NULL,23,NULL,NULL,1,NULL
2023,reg,"2023-09-03 23:30:00","2023-09-03 18:30:00",164566,1793,1788,WAS,Washington,Mystics,0,0,200,26,65,40,6,26,23.1,20,39,51.3,4,6,7,85.7,6,25,31,16,13,6,7,1.23,21,0,0,64,15,6,2,9,5,0,0,0,0,36,-8,44.6,27,30,18,60,68.08,47,2,11,1,57,40.9,90.497737556561,83.030617540218,0,72,77.08,79.56,4,1,317,0.93,0.83,0,36,21,6,2,33.3,6,6,100,7,45,46,NULL,40,NULL,25,NULL,NULL,1,NULL
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164567,1787,1791,IND,Indiana,Fever,1,1,200,24,60,40,5,16,31.3,19,44,43.2,5,16,22,72.7,5,26,31,17,17,6,2,1,11,0,0,69,12,6,2,8,11,0,0,1,0,22,-27,44.2,25,26,11,42.3,69.68,49.5,2,20,4,70,43.4,115.55127587867,82.456978967495,0,96,83.68,83.08,6,5,14,1.15,0.82,1,42,12,4,2,50,8,5,62.5,6,65,88,NULL,38,NULL,21,NULL,NULL,1,NULL
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164567,1791,1787,CHI,Chicago,Sky,0,0,200,38,77,49.4,14,32,43.8,24,45,53.3,2,6,7,85.7,5,30,35,25,8,7,5,3.13,20,0,0,96,17,12,0,21,5,0,0,0,0,30,27,58.4,31,26,15,57.7,80.08,59.9,30,11,1,109,81.4,82.456978967495,115.55127587867,0,69,83.08,83.68,2,3,2286,0.83,1.16,0,40,20,6,6,100,11,7,63.6,11,11,2,NULL,62,NULL,15,NULL,NULL,0,NULL
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1793,1790,CON,Connecticut,Sun,1,1,200,34,67,50.7,8,21,38.1,26,46,56.5,5,14,16,87.5,8,24,32,22,15,10,5,1.47,16,0,0,90,17,15,1,25,9,0,0,0,0,46,14,56.7,17,37,23,62.2,74.04,60.8,16,20,1,108,76.2,101.0101010101,109.70258410531,0,76,82.04,75.24,1,8,2103,0.93,1.1,0,41,16,10,5,50,10,7,70,10,12,9,NULL,39,NULL,28,NULL,NULL,1,NULL
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1790,1793,LAS,"Los Angeles",Sparks,0,0,200,25,60,41.7,8,19,42.1,17,41,41.5,5,18,21,85.7,8,17,25,17,13,6,5,1.31,20,0,0,76,7,8,1,20,7,0,0,0,0,28,-14,48.3,4,32,14,43.8,69.24,54.9,7,16,2,69,53.9,109.70258410531,101.0101010101,0,90,75.24,82.04,2,5,253,1.2,1.01,0,32,20,9,3,33.3,4,3,75,6,40,49,NULL,33,NULL,27,NULL,NULL,1,NULL
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1786,1795,DAL,Dallas,Wings,1,1,200,37,76,48.7,4,19,21.1,33,57,57.9,3,15,18,83.3,13,24,37,24,12,9,5,2,21,0,0,93,13,20,1,13,8,0,1,0,0,60,-1,51.3,16,46,30,65.2,83.92,55.4,8,13,3,102,78.6,111.74512601046,110.81982840801,0,94,83.92,84.12,3,5,1153,1.12,1.11,0,45,21,12,7,58.3,9,5,55.6,8,79,79,NULL,43,NULL,33,NULL,NULL,1,NULL
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1795,1786,NYL,"New York",Liberty,0,0,200,34,72,47.2,8,26,30.8,26,46,56.5,5,18,23,78.3,11,21,32,26,12,4,3,2.17,13,0,0,94,7,20,1,15,8,0,0,0,0,46,1,52.8,4,35,23,65.7,82.12,57.2,8,21,1,107,76.3,110.81982840801,111.74512601046,0,93,84.12,83.92,3,5,774,1.11,1.12,0,40,13,12,8,66.7,2,2,100,8,74,69,NULL,45,NULL,26,NULL,NULL,1,NULL
2023,reg,"2023-09-06 02:00:00","2023-09-05 21:00:00",164570,1788,1792,PHO,Phoenix,Mercury,1,1,200,29,65,44.6,6,17,35.3,23,48,47.9,4,13,18,72.2,7,24,31,22,12,4,1,1.83,12,0,0,77,2,13,1,8,7,0,0,0,0,24,-23,49.2,23,25,12,48,72.92,52.8,0,15,2,81,56.5,128.46865364851,97.567156614293,0,100,78.92,77.84,1,6,0,1.27,0.98,0,38,12,9,5,55.6,7,1,14.3,7,66,88,NULL,47,NULL,16,NULL,NULL,1,NULL
2023,reg,"2023-09-06 02:00:00","2023-09-05 21:00:00",164570,1792,1788,WAS,Washington,Mystics,0,0,200,38,67,56.7,13,23,56.5,25,44,56.8,1,11,11,100,1,28,29,26,7,6,4,3.71,15,0,0,100,12,2,0,15,3,0,0,0,0,40,23,66.4,17,30,20,66.7,71.84,69.6,29,12,0,125,91.4,97.567156614293,128.46865364851,0,77,77.84,78.92,0,3,2364,0.99,1.28,0,32,15,2,1,50,6,5,83.3,8,78,52,NULL,48,NULL,19,NULL,NULL,1,NULL
2023,reg,"2023-09-06 23:00:00","2023-09-06 18:00:00",164571,1797,1789,ATL,Atlanta,Dream,1,1,200,33,72,45.8,3,14,21.4,30,58,51.7,6,10,12,83.3,8,29,37,24,10,3,3,2.4,19,0,0,79,4,13,2,16,6,0,0,0,0,44,11,47.9,10,38,22,57.9,77.28,51.1,14,14,1,84,59.6,87.403598971722,97.194881889764,0,68,81.28,77.8,0,6,1381,0.84,0.97,0,43,19,10,6,60,2,2,100,7,45,38,NULL,45,NULL,27,NULL,NULL,0,NULL
2023,reg,"2023-09-06 23:00:00","2023-09-06 18:00:00",164571,1789,1797,SEA,Seattle,Storm,0,0,200,22,61,36.1,6,20,30,16,41,39,3,18,20,90,6,24,30,12,12,4,6,1,14,0,0,68,6,16,2,14,9,0,0,0,0,22,-11,41,15,25,11,44,69.8,48.7,7,19,1,69,43.7,97.194881889764,87.403598971722,0,79,77.8,81.28,3,6,807,1.02,0.87,0,39,14,6,6,100,4,2,50,7,20,13,NULL,42,NULL,19,NULL,NULL,1,NULL
2023,reg,"2023-09-07 23:00:00","2023-09-07 18:00:00",164572,1793,1786,NYL,"New York",Liberty,1,1,200,35,69,50.7,17,34,50,18,35,51.4,7,9,10,90,7,24,31,32,17,7,5,1.88,15,0,0,96,5,11,0,17,9,0,0,0,0,32,7,63,25,28,16,57.1,73.4,65.4,12,12,2,109,83.3,107.5918762089,115.10791366906,0,89,83.4,82.72,1,8,927,1.07,1.15,0,40,15,9,2,22.2,4,2,50,9,75,74,NULL,49,NULL,20,NULL,NULL,1,NULL
2023,reg,"2023-09-07 23:00:00","2023-09-07 18:00:00",164572,1786,1793,LAS,"Los Angeles",Sparks,0,0,200,34,71,47.9,10,23,43.5,24,48,50,5,11,13,84.6,7,18,25,16,11,8,7,1.45,12,0,0,89,13,13,2,19,9,0,0,0,0,40,-7,54.9,2,36,20,55.6,76.72,58,14,15,1,93,70.7,115.10791366906,107.5918762089,0,96,82.72,83.4,2,7,1403,1.16,1.08,0,34,12,10,6,60,6,5,83.3,12,26,21,NULL,43,NULL,28,NULL,NULL,1,NULL
2023,reg,"2023-09-08 23:00:00","2023-09-08 18:00:00",164573,1791,1790,CON,Connecticut,Sun,1,1,200,29,58,50,7,19,36.8,22,39,56.4,3,11,17,64.7,6,31,37,19,17,6,5,1.12,17,0,0,76,13,9,2,13,11,0,0,0,0,36,17,56,24,31,18,58.1,65.48,58,21,21,1,92,57.1,76.583592938733,96.83995922528,0,59,78.48,77.04,4,7,2359,0.75,0.97,0,48,17,6,4,66.7,8,6,75,13,31,10,NULL,32,NULL,26,NULL,NULL,1,NULL
2023,reg,"2023-09-08 23:00:00","2023-09-08 18:00:00",164573,1790,1791,IND,Indiana,Fever,0,0,200,22,63,34.9,4,18,22.2,18,45,40,5,11,16,68.8,6,21,27,11,13,10,3,0.85,21,0,0,59,5,7,0,9,6,0,0,1,0,34,-17,38.1,9,31,17,54.8,70.04,42.1,0,17,3,42,30.6,96.83995922528,76.583592938733,0,76,77.04,78.48,1,5,0,0.99,0.77,1,33,22,6,3,50,2,1,50,15,31,35,NULL,40,NULL,22,NULL,NULL,1,NULL
