season,event_type,start_datetime,start_datetime_est,event_id,opp_team_id,team_id,is_home,player_id,player_name,played,starter,position,primary_position,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,tech_fouls,flagrant_fouls,pls_min,points,double_double,triple_double,effective_fg_pct,efficiency,efficiency_game_score,points_in_paint,points_in_paint_att,points_in_paint_made,points_in_paint_pct,true_shooting_att,true_shooting_pct,fouls_drawn,offensive_fouls,points_off_turnovers,second_chance_pts,fast_break_pts,fast_break_att,fast_break_made,fast_break_pct,coach_ejections,minus,plus,defensive_rebounds_pct,offensive_rebounds_pct,rebounds_pct,steals_pct,turnovers_pct,coach_tech_fouls,second_chance_att,second_chance_made,second_chance_pct,defensive_rating,offensive_rating,fouled_out,ejected,not_playing_reason,not_playing_description,height_inches,weight_lbs,bmi,age,experience_year,draft_number
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1790,1791,1,56860,"Amanda Zahui B.",1,0,C,NA,7.05,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-9,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,50,0,0,0,0,120.55653522844,0,NULL,NULL,NULL,NULL,77,184,21.81683251813122,29.9233,8,2
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1790,1791,1,56784,"Erica Wheeler",1,1,G,PG,27.35,3,8,37.5,1,5,20,2,3,66.7,0,5,6,83.3,2,3,5,4,1,3,0,4,2,0,0,-9,12,0,0,43.8,18,13.5,4,2,2,100,10.64,56.4,3,0,3,4,2,1,1,100,0,64,55,17.550274223035,9.1407678244973,12.829147823856,5.5992452217441,8.5910652920962,0,1,1,100,107.82722064032,129.32455173708,NULL,NULL,NULL,NULL,67,143,22.394519937625308,32.2795,8,NULL
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1790,1791,1,56797,"Maya Caldwell",1,0,G,NA,11.566666666667,1,3,33.3,0,1,0,1,2,50,0,2,2,100,2,1,3,1,2,0,0,0.5,1,0,0,-5,4,0,0,33.3,5,2.3,0,1,0,0,3.88,51.5,2,0,0,0,0,0,0,0,0,26,21,13.832853025937,21.613832853026,18.201122402548,0,34.013605442177,0,0,0,0,122.04523200636,89.832136347128,NULL,NULL,NULL,NULL,71,160,22.313033128347552,24.6521,1,33
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1790,1791,1,56839,"Lexie Hull",1,1,F,SF,17.566666666667,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,-8,0,0,0,0,-6,-3,0,3,0,0,4,0,0,0,0,0,0,1,0,0,0,41,33,0,0,0,5.8117402965731,20,0,1,0,0,112.62115957953,0,NULL,NULL,NULL,NULL,73,155,20.447551135297427,23.9068,1,6
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1790,1791,1,80236,"Grace Berger",1,0,G,NA,18.633333333333,1,3,33.3,1,1,100,0,2,0,0,1,1,100,0,1,1,0,1,0,1,0,0,0,0,-4,4,0,0,50,3,2.3,0,1,0,0,3.44,58.1,0,0,0,0,0,0,0,0,0,34,30,8.5867620751342,0,3.7661237171641,0,22.522522522523,0,0,0,0,121.51146698827,92.504781306721,NULL,NULL,NULL,NULL,72,160,21.697530864197528,24.1863,0,7
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1790,1791,1,80237,"Aliyah Boston",1,1,C,C,32.95,6,11,54.5,1,1,100,5,10,50,3,6,6,100,4,4,8,4,2,3,1,2,4,0,0,-7,19,0,0,59.1,28,20.6,10,9,5,55.6,13.64,69.6,7,1,12,11,2,0,0,0,0,73,66,19.423368740516,15.174506828528,17.038042754839,4.6476284314022,12.787723785166,0,4,4,100,108.23228486915,140.29997959645,NULL,NULL,NULL,NULL,77,220,26.085343228200372,21.6603,0,1
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1790,1791,1,56828,"NaLyssa Smith",0,0,F,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"DND - Injury/Illness","Left Foot",76,185,22.51644736842105,23.0027,1,2
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1790,1791,1,56824,"Kelsey Mitchell",1,1,G,SG,30.733333333333,4,10,40,2,6,33.3,2,4,50,0,3,4,75,0,0,0,2,5,0,1,0.4,3,0,0,-19,13,0,0,50,4,3.1,4,2,2,100,11.76,55.3,3,1,5,0,3,1,1,100,0,68,49,0,0,0,0,29.832935560859,0,0,0,0,124.93085776126,81.927804362419,NULL,NULL,NULL,NULL,68,160,24.325259515570938,27.7452,5,2
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1791,1790,0,56796,"Tiffany Hayes",1,1,G,SG,29.416666666667,5,11,45.5,1,3,33.3,4,8,50,0,7,7,100,1,3,4,3,2,0,0,1.5,2,1,0,9,18,0,0,50,18,13.2,8,7,4,57.1,14.08,63.9,4,0,0,2,2,2,1,50,0,58,67,12.748092035559,5.4391859351717,9.5424314652135,0,12.437810945274,0,2,1,50,102.31337185563,135.04511427669,NULL,NULL,NULL,NULL,70,155,22.237755102040815,33.8932,11,14
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1791,1790,0,56813,"DiJonai Carrington",1,0,G-F,NA,17.566666666667,4,5,80,1,1,100,3,4,75,1,2,3,66.7,0,2,2,0,4,2,0,0,1,0,0,5,11,0,0,90,12,6.9,6,4,3,75,6.32,87,5,0,5,0,4,1,1,100,0,29,34,14.231093991632,0,7.9893861005654,5.9482106548097,38.759689922481,0,0,0,0,88.436040155765,87.591592029487,NULL,NULL,NULL,NULL,71,175,24.404879984130133,25.5863,2,20
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1791,1790,0,56736,"Rebecca Allen",1,1,F,SF,24.683333333333,2,3,66.7,1,2,50,1,1,100,0,0,0,0,1,3,4,4,2,2,1,2,2,0,0,10,5,0,0,83.3,11,8,2,1,1,100,3,83.3,0,0,2,0,2,1,1,100,0,41,51,15.192437542201,6.4821066846725,11.372116990654,4.2333507606273,40,0,1,0,0,90.045602820421,122.38988725214,NULL,NULL,NULL,NULL,74,162,20.7972972972973,30.7616,8,NULL
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1791,1790,0,56907,"Tyasha Harris",1,0,G,NA,23.75,3,7,42.9,3,6,50,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,1,9,9,0,0,64.3,3,5.8,0,1,0,0,7,64.3,0,0,0,3,0,1,0,0,0,38,47,0,0,0,2.1998570092944,0,0,1,1,100,102.34579816023,149.4177792177,NULL,NULL,NULL,NULL,70,152,21.80734693877551,25.2767,3,7
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1791,1790,0,56799,"Natisha Hiedeman",1,1,G,PG,16.25,3,4,75,2,3,66.7,1,1,100,0,2,2,100,0,0,0,0,1,1,0,0,0,0,0,7,10,0,0,100,12,8.4,2,1,1,100,4.88,102.5,3,0,0,0,0,0,0,0,0,34,41,0,0,0,3.2151756289687,17.006802721088,0,0,0,0,100.18021470515,157.45056684589,NULL,NULL,NULL,NULL,68,135,20.524437716262977,26.4959,4,18
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1791,1790,0,56837,"Bernadett Hatar",0,0,C,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"DNP – Coach's Decision",NULL,82,208,21.74657941701368,28.9644,2,NULL
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1791,1790,0,56803,"Alyssa Thomas",1,1,C,C,31.35,5,10,50,0,0,0,5,10,50,0,1,2,50,2,5,7,8,5,2,1,1.6,4,0,0,18,11,0,0,50,18,10.2,8,9,4,44.4,10.88,50.6,4,1,5,0,6,5,3,60,0,54,72,19.93620414673,10.207336523126,15.669156943395,3.3331166807491,31.486146095718,0,2,0,0,90.548055979376,99.833477803311,NULL,NULL,NULL,NULL,74,190,24.39189189189189,31.3315,9,4
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1791,1790,0,80231,"Leigha Brown",1,0,G,NA,3.5166666666667,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-2,0,0,0,0,-4,-2.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,50,0,0,0,0,107.1344244104,0,NULL,NULL,NULL,NULL,73,165,21.76674798273597,23.0712,0,15
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1791,1790,0,56810,"DeWanna Bonner",1,1,F,PF,25.666666666667,6,14,42.9,1,7,14.3,5,7,71.4,0,1,1,100,0,5,5,1,1,0,0,1,3,0,0,4,14,0,0,46.4,10,6.6,8,5,4,80,14.44,48.5,2,0,2,0,0,0,0,0,0,54,58,24.350649350649,0,13.670539986329,0,6.4766839378238,0,1,0,0,97.720340191305,106.57256685008,NULL,NULL,NULL,NULL,76,143,17.404605263157894,35.9781,14,5
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1791,1790,0,56814,"Brionna Jones",0,0,F,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"NWT - Injury/Illness","Right Achilles",75,210,26.245333333333335,27.6466,6,8
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1791,1790,0,56872,"Olivia Nelson-Ododa",1,0,C,NA,27.8,3,8,37.5,0,0,0,3,8,37.5,1,4,4,100,6,4,10,4,0,0,1,0,5,0,0,20,10,1,0,37.5,17,12.5,6,8,3,37.5,9.76,51.2,3,0,2,6,0,0,0,0,0,46,66,17.985611510791,34.532374100719,25.242963523918,0,0,0,5,2,40,98.541238700531,155.19934708694,NULL,NULL,NULL,NULL,77,173,20.5125653567212,22.9781,1,19
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1793,1788,1,56779,"Natasha Cloud",1,1,G,PG,31.983333333333,3,9,33.3,0,1,0,3,8,37.5,1,4,4,100,0,1,1,6,3,2,0,2,3,0,0,-3,10,0,0,33.3,11,7.2,6,8,3,37.5,10.76,46.5,5,2,2,2,0,0,0,0,0,64,61,3.126758801826,0,1.6676046943072,3.0912098881127,21.802325581395,0,0,0,0,99.726395374598,87.125610754514,NULL,NULL,NULL,NULL,70,160,22.955102040816328,31.4685,8,15
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1793,1788,1,80256,"Abby Meyers",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"DNP – Coach's Decision",NULL,72,154,20.883873456790123,24.0740,0,11
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1793,1788,1,80226,"Li Meng",1,0,G,NA,19.416666666667,4,8,50,1,3,33.3,3,5,60,0,1,1,100,0,1,1,2,1,0,0,2,3,0,0,8,10,0,0,56.3,8,5.5,2,2,1,50,8.44,59.2,3,0,2,0,0,0,0,0,0,36,44,5.1502145922747,0,2.7467811158798,0,10.593220338983,0,0,0,0,105.47648548824,103.15974193027,NULL,NULL,NULL,NULL,72,198,26.850694444444446,28.6055,6,NULL
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1793,1788,1,56776,"Shakira Austin",0,0,C-F,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"Inactive - Injury/Illness","Left Hip Strain",77,190,22.52825096980941,23.0411,1,3
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1793,1788,1,56772,"Elena Delle Donne",0,0,F-G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"Inactive - Injury/Illness","Left Ankle Strain",77,187,22.172541743970317,33.9342,10,2
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1793,1788,1,56861,"Kristi Toliver",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"Inactive - Injury/Illness","Right Plantar Fasciitis",67,130,20.35865448875028,36.5425,14,3
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1793,1788,1,56832,"Queen Egbo",1,0,F-C,NA,20.933333333333,7,9,77.8,0,0,0,7,9,77.8,0,1,1,100,1,8,9,0,0,2,0,0,3,0,0,2,15,0,0,77.8,23,15.4,12,8,6,75,9.44,79.4,2,0,4,0,0,0,0,0,0,43,45,38.221733833401,5.4602476904859,22.933040300041,4.7233976561296,0,0,1,0,0,83.338122754208,149.48346532998,NULL,NULL,NULL,NULL,76,190,23.125,23.1123,1,10
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1793,1788,1,56774,"Tianna Hawkins",1,1,C,C,30.616666666667,7,14,50,2,6,33.3,5,8,62.5,0,1,1,100,2,3,5,1,0,1,0,0,2,0,0,3,17,0,0,57.1,16,13.2,8,7,4,57.1,14.44,58.9,1,0,4,0,2,1,1,100,0,60,63,9.7990113886288,7.4659134389553,8.7102323454478,1.6146006572135,0,0,2,0,0,100.49849246559,115.82149303439,NULL,NULL,NULL,NULL,75,186,23.245866666666668,32.4466,10,6
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1793,1788,1,56765,"Ariel Atkins",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"Inactive - Injury/Illness","Left Ankle Strain",70,167,23.95938775510204,27.0301,5,7
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1793,1788,1,56766,"Shatori Walker-Kimbrough",1,1,G,SG,33.433333333333,4,10,40,1,3,33.3,3,7,42.9,1,2,2,100,0,0,0,1,1,1,0,1,1,0,0,-7,11,0,0,45,6,5.9,2,4,1,25,10.88,50.6,2,0,2,0,0,0,0,0,0,66,59,0,0,0,1.4785105878607,8.4175084175084,0,1,0,0,104.43212547462,90.408244610771,NULL,NULL,NULL,NULL,70,140,20.085714285714285,28.2329,6,6
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1793,1788,1,57129,"Cyesha Goree",1,0,F,NA,7.6833333333333,3,4,75,1,2,50,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,0,0,87.5,5,5,4,2,2,100,4,87.5,0,0,4,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,0,107.40203358587,134.70801519504,NULL,NULL,NULL,NULL,74,NULL,NULL,30.0192,8,NULL
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1793,1788,1,56768,"Linnae Harper",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"DNP – Coach's Decision",NULL,67,160,25.05680552461573,28.5260,5,NULL
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1793,1788,1,56770,"Myisha Hines-Allen",1,1,F,PF,20.766666666667,0,2,0,0,1,0,0,1,0,0,1,2,50,0,9,9,4,2,0,0,2,2,0,0,-4,1,0,0,0,9,1.9,0,1,0,0,2.88,17.4,2,0,0,0,0,0,0,0,0,38,34,43.335901386749,0,23.112480739599,0,40.983606557377,0,0,0,0,91.64858245926,54.217024978549,NULL,NULL,NULL,NULL,73,200,26.383936948770877,27.1973,5,19
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1793,1788,1,56859,"Brittney Sykes",1,1,F,SF,35.166666666667,3,15,20,0,6,0,3,9,33.3,0,2,2,100,0,7,7,8,3,4,0,2.67,5,0,0,8,8,0,0,20,13,5.4,4,6,2,33.3,15.88,25.2,6,1,2,0,2,2,1,50,0,65,73,19.904458598726,0,10.615711252654,5.6223313604198,15.889830508475,0,1,0,0,88.105755451885,61.688118223842,NULL,NULL,NULL,NULL,69,154,22.73934047469019,29.5068,6,7
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1788,1793,0,80245,"Zia Cooke",1,0,G,NA,25.3,4,7,57.1,2,3,66.7,2,4,50,0,0,0,0,1,1,2,0,1,0,1,0,2,0,0,-2,10,0,0,71.4,8,6.6,4,3,2,66.7,7,71.4,1,0,5,0,0,0,0,0,0,56,54,4.5172219085263,3.9525691699605,4.2160737812912,0,12.5,0,0,0,0,94.841902132493,121.02041914797,NULL,NULL,NULL,NULL,69,163,24.068262969964294,22.5808,0,10
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1788,1793,0,56798,"Jasmine Thomas",1,0,G,NA,8.9166666666667,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,-5,-2.9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,25,0,0,0,0,0,0,0,0,0,98.737251471394,0,NULL,NULL,NULL,NULL,69,143,21.115101869355176,33.8658,12,12
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1788,1793,0,56864,"Rae Burrell",1,0,G-F,NA,3.4833333333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-5,0,0,0,0,-1,-0.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,32.809295967191,0,15.311004784689,0,0,0,1,0,0,95.382495028244,0,NULL,NULL,NULL,NULL,74,168,21.56756756756757,23.1342,1,9
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1788,1793,0,56886,"Dearica Hamby",1,0,F,NA,27.733333333333,6,11,54.5,0,0,0,6,11,54.5,0,2,2,100,4,3,7,3,2,1,1,1.5,1,0,0,3,14,0,0,54.5,21,13.8,12,10,6,60,11.88,58.9,3,0,4,4,0,0,0,0,0,58,61,12.362637362637,14.423076923077,13.461538461539,1.722775552207,14.409221902017,0,2,2,100,90.45922360668,117.68018016242,NULL,NULL,NULL,NULL,75,189,23.6208,29.7616,9,6
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1788,1793,0,57200,"Karlie Samuelson",1,1,F,PF,15.666666666667,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,3,0,0,2,0,0,0,0,-1,-2.1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,26,28,29.176848170976,0,13.615862479789,0,0,0,0,0,0,95.767938516935,17.039873130928,NULL,NULL,NULL,NULL,72,160,21.697530864197528,28.2548,5,NULL
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1788,1793,0,56808,"Nia Clouden",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,69,139,20.524469649233357,23.2301,1,12
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1788,1793,0,56863,"Chiney Ogwumike",0,0,F-C,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"Inactive - Injury/Illness",Foot,75,183,22.87093333333333,31.3918,9,1
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1788,1793,0,56862,"Lexie Brown",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"Inactive - Injury/Illness","Non-Covid Illness",69,162,23.920604914933836,28.7890,5,9
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1788,1793,0,56927,"Layshia Clarendon",1,1,G,SG,22.266666666667,1,5,20,1,1,100,0,4,0,0,0,0,0,1,3,4,2,4,0,0,0.5,3,0,0,-7,3,0,0,30,1,-2.3,0,3,0,0,5,30,3,0,0,0,0,0,0,0,0,40,33,15.39869795454,4.4912869034074,9.5814120606024,0,44.444444444444,0,0,0,0,97.18156109379,48.574052427644,NULL,NULL,NULL,NULL,69,158,23.329972694812014,32.2795,10,9
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1788,1793,0,56868,"Jordin Canada",1,1,G,PG,34.85,1,7,14.3,0,2,0,1,5,20,0,6,8,75,0,8,8,7,3,2,0,2.33,4,0,0,-1,8,0,0,14.3,15,7.4,2,3,1,33.3,10.52,38,5,0,2,0,0,0,0,0,0,68,67,26.234884197582,0,12.242945958871,2.7419402380415,22.189349112426,0,0,0,0,89.883886608282,86.775366875464,NULL,NULL,NULL,NULL,66,135,21.787190082644628,28.0000,5,5
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1788,1793,0,56742,"Azura Stevens",1,1,C,C,29.8,6,11,54.5,3,4,75,3,7,42.9,0,4,6,66.7,2,5,7,1,1,0,0,1,1,0,0,0,19,0,0,68.2,23,15.1,6,6,3,50,13.64,69.6,5,0,0,5,0,0,0,0,0,55,55,19.174597493241,6.7111091226343,12.527403695584,0,6.8306010928962,0,1,1,100,96.812624219377,135.22989843005,NULL,NULL,NULL,NULL,78,180,20.798816568047336,27.5233,5,6
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1788,1793,0,56940,"Evina Westbrook",1,0,G,NA,5.65,1,2,50,1,1,100,0,1,0,0,2,2,100,1,1,2,0,0,0,0,0,0,0,0,0,5,0,0,75,7,5,0,1,0,0,2.88,86.8,1,0,0,2,0,0,0,0,0,10,10,20.227560050569,17.699115044248,18.879056047198,0,0,0,0,0,0,96.710585628891,185.31207330239,NULL,NULL,NULL,NULL,72,158,21.426311728395063,24.8658,1,21
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1788,1793,0,56877,"Nneka Ogwumike",1,1,F,SF,26.333333333333,9,16,56.3,0,1,0,9,15,60,0,0,0,0,2,6,8,3,5,0,0,0.6,4,0,0,-1,18,0,0,56.3,14,9.1,14,10,7,70,16,56.3,1,2,2,4,0,0,0,0,0,51,50,26.041101538595,7.5953212820902,16.203352068459,0,23.809523809524,0,4,2,50,96.093879143904,90.011283289907,NULL,NULL,NULL,NULL,74,174,22.33783783783784,33.1123,11,1
2023,reg,"2023-08-05 00:00:00","2023-08-04 19:00:00",164502,1787,1795,1,56896,"Awak Kuier",0,0,F,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"Inactive - Injury/Illness",Ankle,78,168,19.41222879684418,21.9753,2,2
2023,reg,"2023-08-05 00:00:00","2023-08-04 19:00:00",164502,1787,1795,1,56920,"Crystal Dangerfield",1,1,G,PG,19.25,1,2,50,0,0,0,1,2,50,0,0,0,0,1,1,2,2,1,0,0,2,0,0,0,-8,2,0,0,50,5,2.4,2,2,1,50,2,50,1,0,0,0,0,0,0,0,0,50,42,7.992007992008,6.7029744449099,7.2909546593757,0,33.333333333333,0,1,0,0,137.04175001551,99.836466906085,NULL,NULL,NULL,NULL,65,130,21.630769230769232,25.2521,3,16
2023,reg,"2023-08-05 00:00:00","2023-08-04 19:00:00",164502,1787,1795,1,56913,"Teaira McCowan",1,1,C,C,25.716666666667,4,7,57.1,0,0,0,4,7,57.1,0,0,0,0,0,2,2,2,1,1,1,2,3,0,0,-6,8,0,0,57.1,7,6.2,8,7,4,57.1,7,57.1,0,0,2,2,0,0,0,0,0,66,60,11.964704122838,0,5.4575843367329,1.9061415881972,12.5,0,1,1,100,129.46636628474,103.85778300249,NULL,NULL,NULL,NULL,79,239,26.921486941195322,26.8685,4,3
2023,reg,"2023-08-05 00:00:00","2023-08-04 19:00:00",164502,1787,1795,1,56903,"Veronica Burton",1,0,G,NA,12.4,2,3,66.7,1,2,50,1,1,100,0,0,0,0,0,1,1,2,0,2,0,0,1,0,0,-2,5,0,0,83.3,8,7,2,1,1,100,3,83.3,0,0,2,0,2,1,1,100,0,27,25,12.406947890819,0,5.6593095642332,7.9063883617963,0,0,0,0,0,118.8462560472,170.2205537883,NULL,NULL,NULL,NULL,69,155,22.886998529720646,23.0795,1,7
2023,reg,"2023-08-05 00:00:00","2023-08-04 19:00:00",164502,1787,1795,1,80255,"Maddy Siegrist",1,0,F,NA,16.783333333333,5,6,83.3,0,0,0,5,6,83.3,0,0,0,0,1,2,3,0,1,1,0,0,0,0,0,-10,10,0,0,83.3,12,9.1,8,4,4,100,6,83.3,0,0,0,0,2,1,1,100,0,43,33,18.333206019403,7.6881186532979,12.543772539591,2.9207313511303,14.285714285714,0,0,0,0,129.31715090972,128.08553624807,NULL,NULL,NULL,NULL,74,175,22.466216216216218,23.2192,0,3
2023,reg,"2023-08-05 00:00:00","2023-08-04 19:00:00",164502,1787,1795,1,56911,"Arike Ogunbowale",1,1,G,SG,33.533333333333,4,16,25,3,9,33.3,1,7,14.3,1,0,0,0,0,2,2,3,1,0,0,3,4,0,0,-13,11,0,0,34.4,-1,1.5,0,2,0,0,16,34.4,1,0,0,0,0,2,0,0,0,90,77,9.1757149411225,0,4.1854138327927,0,5.8823529411765,0,3,0,0,136.88143558212,75.977687264879,NULL,NULL,NULL,NULL,68,165,25.085423875432525,26.4438,4,5
